tile_X_Y,image_fname,label_fname,class_name,xabs,yabs,width,height
tile_73_123,post\img\tile_73_123.jpg,post\label\tile_73_123.json,undamagedresidentialbuilding,458.0,317.0,511.0,398.0
tile_73_129,post\img\tile_73_129.jpg,post\label\tile_73_129.json,damagedresidentialbuilding,211.0,81.0,274.0,143.0
tile_73_129,post\img\tile_73_129.jpg,post\label\tile_73_129.json,damagedresidentialbuilding,5.0,423.0,96.0,503.0
tile_73_131,post\img\tile_73_131.jpg,post\label\tile_73_131.json,undamagedcommercialbuilding,153.0,387.0,382.0,500.0
tile_73_131,post\img\tile_73_131.jpg,post\label\tile_73_131.json,damagedcommercialbuilding,297.0,460.0,453.0,511.0
tile_73_131,post\img\tile_73_131.jpg,post\label\tile_73_131.json,damagedcommercialbuilding,0.0,241.0,113.0,362.0
tile_73_132,post\img\tile_73_132.jpg,post\label\tile_73_132.json,damagedresidentialbuilding,402.0,0.0,460.0,44.0
tile_73_132,post\img\tile_73_132.jpg,post\label\tile_73_132.json,undamagedresidentialbuilding,193.0,32.0,234.0,96.0
tile_73_132,post\img\tile_73_132.jpg,post\label\tile_73_132.json,undamagedresidentialbuilding,27.0,39.0,72.0,92.0
tile_73_132,post\img\tile_73_132.jpg,post\label\tile_73_132.json,undamagedresidentialbuilding,4.0,246.0,82.0,306.0
tile_73_133,post\img\tile_73_133.jpg,post\label\tile_73_133.json,damagedresidentialbuilding,443.0,250.0,489.0,317.0
tile_73_133,post\img\tile_73_133.jpg,post\label\tile_73_133.json,damagedresidentialbuilding,385.0,333.0,445.0,382.0
tile_73_133,post\img\tile_73_133.jpg,post\label\tile_73_133.json,damagedresidentialbuilding,394.0,389.0,440.0,433.0
tile_73_133,post\img\tile_73_133.jpg,post\label\tile_73_133.json,undamagedresidentialbuilding,376.0,258.0,423.0,308.0
tile_73_133,post\img\tile_73_133.jpg,post\label\tile_73_133.json,damagedresidentialbuilding,237.0,145.0,274.0,177.0
tile_73_133,post\img\tile_73_133.jpg,post\label\tile_73_133.json,undamagedresidentialbuilding,138.0,469.0,188.0,511.0
tile_73_133,post\img\tile_73_133.jpg,post\label\tile_73_133.json,undamagedresidentialbuilding,2.0,491.0,40.0,511.0
tile_73_133,post\img\tile_73_133.jpg,post\label\tile_73_133.json,undamagedresidentialbuilding,468.0,352.0,511.0,407.0
tile_73_134,post\img\tile_73_134.jpg,post\label\tile_73_134.json,undamagedcommercialbuilding,170.0,65.0,196.0,156.0
tile_73_134,post\img\tile_73_134.jpg,post\label\tile_73_134.json,undamagedresidentialbuilding,8.0,347.0,68.0,457.0
tile_73_135,post\img\tile_73_135.jpg,post\label\tile_73_135.json,undamagedresidentialbuilding,38.0,340.0,87.0,387.0
tile_73_135,post\img\tile_73_135.jpg,post\label\tile_73_135.json,undamagedresidentialbuilding,147.0,33.0,193.0,75.0
tile_73_137,post\img\tile_73_137.jpg,post\label\tile_73_137.json,undamagedresidentialbuilding,253.0,287.0,334.0,379.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,damagedresidentialbuilding,239.0,281.0,282.0,324.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,damagedresidentialbuilding,204.0,353.0,250.0,389.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,damagedresidentialbuilding,421.0,157.0,457.0,199.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,12.0,171.0,63.0,219.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,0.0,253.0,23.0,285.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,108.0,340.0,146.0,389.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,53.0,355.0,96.0,403.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,2.0,399.0,45.0,437.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,26.0,450.0,60.0,495.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,144.0,303.0,174.0,335.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,192.0,388.0,243.0,459.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,434.0,321.0,490.0,379.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,296.0,76.0,333.0,116.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,199.0,111.0,245.0,164.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,360.0,88.0,395.0,117.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,397.0,69.0,433.0,106.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,442.0,83.0,464.0,115.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,480.0,95.0,504.0,124.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,undamagedresidentialbuilding,457.0,6.0,511.0,88.0
tile_73_97,post\img\tile_73_97.jpg,post\label\tile_73_97.json,damagedresidentialbuilding,241.0,67.0,285.0,136.0
tile_73_98,post\img\tile_73_98.jpg,post\label\tile_73_98.json,damagedresidentialbuilding,0.0,249.0,180.0,370.0
tile_73_99,post\img\tile_73_99.jpg,post\label\tile_73_99.json,damagedcommercialbuilding,0.0,0.0,131.0,169.0
tile_73_99,post\img\tile_73_99.jpg,post\label\tile_73_99.json,undamagedcommercialbuilding,305.0,422.0,343.0,453.0
tile_73_99,post\img\tile_73_99.jpg,post\label\tile_73_99.json,undamagedcommercialbuilding,297.0,462.0,328.0,490.0
